Investigador,Nombre del producto,Tipo,Autores,Lugar,Año,Palabras,Área,Sectores
Carlos Antonio Jacanamejoy Jamioy,"Inversor multinivel monofásico de cuatro etapas con balance de Pontencia,", Prototipo - Industrial,"CARLOS ANTONIO JACANAMEJOY JAMIOY, OSWALDO LOPEZ SANTOS", Colombia,2013,"Converstidor de potencia,","Ingeniería y Tecnología -- Ingenierías Eléctrica, Electrónica e Informática -- Automatización y Sistemas de Control,",
